image_id,method,extracted_text,processing_time
printed_096_dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.1788
printed_096_dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",4.7353
printed_096_dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8913
printed_096_normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.1734
printed_096_normal,EasyOCR,"Pengujian ini mencakup 12345 dan tanda baca, seperti titik dan koma. angka",4.8085
printed_096_normal,PaddleOCR,Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma.,0.8181
printed_096_rotated,Tesseract,"jan ini mencakup angka 12345 dan tanda baca, Peng ti titik dan koma. seperi",1.652
printed_096_rotated,EasyOCR,"12345 dan tanda baca, ini mencakup angka titik dan koma. Pengujian seperti",5.1272
printed_096_rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9982
printed_097_blur,Tesseract,Penguran im mencabup angan 12341 dan tanda paca. vegan whe dan tome,1.0909
printed_097_blur,EasyOCR,,4.4463
printed_097_blur,PaddleOCR,Pengujian ini mencakup angka12345 dan tanda baca seperti ttik dan koma,1.2544
printed_097_dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.7863
printed_097_dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma _",7.0586
printed_097_dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8981
printed_097_normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.1963
printed_097_normal,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma_",4.909
printed_097_normal,PaddleOCR,Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma.,0.8767
printed_097_rotated,Tesseract,"an ini mencakup angka 12345 dan tanda baca, Penguji: n Koma. seperti titik dal",1.0101
printed_097_rotated,EasyOCR,"dan tanda baca, mencakup angka Pengujian titik dan koma 12345 seperti",4.9164
printed_097_rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8305
printed_098_blur,Tesseract,"angka 12345 dan tanda baca, i",0.9054
printed_098_blur,EasyOCR,"Pengulian inimencakup 0neka 12345 dan tanda bace, scocrh bnk danloma",4.8891
printed_098_blur,PaddleOCR,Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma.,0.9527
printed_098_dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8103
printed_098_dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca , seperti titik dan koma.",4.4241
printed_098_dark,PaddleOCR,Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma.,0.6616
printed_098_normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8093
printed_098_normal,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca , seperti titik dan koma.",4.7714
printed_098_normal,PaddleOCR,Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma.,0.8188
printed_098_rotated,Tesseract,"ian ini mencakup angka 12345 dan tanda baca, Penguj k dan koma. seperti titi",0.9132
printed_098_rotated,EasyOCR,dan tanda baca ini mencakup angka Pengnjaniiniaencma. 12345 seperti,4.4867
printed_098_rotated,PaddleOCR,Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma.,0.7035
printed_099_blur,Tesseract,,0.8112
printed_099_blur,EasyOCR,,4.2625
printed_099_blur,PaddleOCR,eoee wpuws wep siczt wBue dnaeoua Tur wetCnBued woxwwpTTTado,1.1043
printed_099_dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9307
printed_099_dark,EasyOCR,"Penguj ini menca angka 12345 dan tanda baca, seperti titik dan kcma kup",5.2699
printed_099_dark,PaddleOCR,Pengujian ini mencakup angka l2345 dan tanda baca seperti titik dan koma.,0.981
printed_099_normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.7625
printed_099_normal,EasyOCR,"Penguj 1n1 Iejcekup angka 12345 dan tanda baca, seperti titik daj kcna",5.1562
printed_099_normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8295
printed_099_rotated,Tesseract,"pengujian ini mencakuP angka 12345 dan tanda baca, yk dan koma. seperti titi",1.1107
printed_099_rotated,EasyOCR,acan angka 12345 daz 121 mencakup Citik de? kcna Eanda Perguj: Jederc:,5.1786
printed_099_rotated,PaddleOCR,seperti titik dan koma.,0.8405
printed_100_blur,Tesseract,Dn erat ane ener eng LINA en tanda ene,1.0626
printed_100_blur,EasyOCR,,4.3491
printed_100_blur,PaddleOCR,req epuep srtzt rque dnyouw ueinud rwoyuepwqdas,0.8886
printed_100_dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8466
printed_100_dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",4.9197
printed_100_dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8991
printed_100_normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.0453
printed_100_normal,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",4.553
printed_100_normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.6222
printed_100_rotated,Tesseract,"5 dan tanda baca,",0.8316
printed_100_rotated,EasyOCR,"baca, angka 12345 dan Pengujian ini mencakap titik dan koma (anda seperti",4.728
printed_100_rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.6343
